time,x0,y0,z0,bat0,state0,tx0,ty0,tz0,x1,y1,z1,bat1,state1,tx1,ty1,tz1,x2,y2,z2,bat2,state2,tx2,ty2,tz2,x3,y3,z3,bat3,state3,tx3,ty3,tz3,x4,y4,z4,bat4,state4,tx4,ty4,tz4
182.950,-38.811,35.345,-29.347,56.451,0,-41.467,43.234,-27.798,-44.821,33.861,-17.494,27.993,0,-49.284,43.234,-13.878,45.272,34.558,-8.408,20.697,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.000,-38.810,35.360,-29.342,56.434,0,-41.467,43.234,-27.798,-44.798,33.841,-17.483,27.963,0,-49.284,43.234,-13.878,45.262,34.559,-8.413,20.693,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.050,-38.808,35.375,-29.337,56.417,0,-41.467,43.234,-27.798,-44.778,33.821,-17.470,27.933,0,-49.284,43.234,-13.878,45.252,34.559,-8.418,20.689,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.100,-38.805,35.390,-29.333,56.400,0,-41.467,43.234,-27.798,-44.758,33.803,-17.456,27.903,0,-49.284,43.234,-13.878,45.242,34.560,-8.423,20.686,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.150,-38.801,35.406,-29.329,56.383,0,-41.467,43.234,-27.798,-44.740,33.785,-17.441,27.873,0,-49.284,43.234,-13.878,45.232,34.560,-8.428,20.683,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.200,-38.796,35.422,-29.325,56.366,0,-41.467,43.234,-27.798,-44.724,33.768,-17.424,27.843,0,-49.284,43.234,-13.878,45.221,34.561,-8.433,20.679,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.250,-38.790,35.437,-29.322,56.349,0,-41.467,43.234,-27.798,-44.708,33.752,-17.406,27.813,0,-49.284,43.234,-13.878,45.211,34.562,-8.437,20.676,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.300,-38.783,35.453,-29.319,56.333,0,-41.467,43.234,-27.798,-44.695,33.737,-17.388,27.783,0,-49.284,43.234,-13.878,45.201,34.564,-8.442,20.672,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.350,-38.776,35.470,-29.317,56.316,0,-41.467,43.234,-27.798,-44.682,33.723,-17.368,27.754,0,-49.284,43.234,-13.878,45.191,34.565,-8.446,20.669,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.400,-38.767,35.486,-29.315,56.299,0,-41.467,43.234,-27.798,-44.672,33.710,-17.347,27.724,0,-49.284,43.234,-13.878,45.181,34.566,-8.451,20.665,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.450,-38.758,35.502,-29.314,56.283,0,-41.467,43.234,-27.798,-44.662,33.698,-17.326,27.694,0,-49.284,43.234,-13.878,45.171,34.568,-8.455,20.661,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.500,-38.747,35.518,-29.313,56.267,0,-41.467,43.234,-27.798,-44.655,33.687,-17.303,27.665,0,-49.284,43.234,-13.878,45.161,34.569,-8.458,20.657,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.550,-38.736,35.534,-29.313,56.250,0,-41.467,43.234,-27.798,-44.648,33.676,-17.280,27.635,0,-49.284,43.234,-13.878,45.151,34.571,-8.462,20.652,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.600,-38.724,35.550,-29.313,56.234,0,-41.467,43.234,-27.798,-44.644,33.667,-17.256,27.606,0,-49.284,43.234,-13.878,45.141,34.573,-8.465,20.647,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.650,-38.711,35.566,-29.314,56.219,0,-41.467,43.234,-27.798,-44.640,33.659,-17.231,27.576,0,-49.284,43.234,-13.878,45.132,34.575,-8.468,20.642,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.700,-38.697,35.582,-29.315,56.203,0,-41.467,43.234,-27.798,-44.639,33.651,-17.206,27.547,0,-49.284,43.234,-13.878,45.123,34.577,-8.471,20.636,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.750,-38.683,35.597,-29.316,56.187,0,-41.467,43.234,-27.798,-44.639,33.645,-17.181,27.518,0,-49.284,43.234,-13.878,45.113,34.579,-8.473,20.631,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.800,-38.667,35.613,-29.318,56.172,0,-41.467,43.234,-27.798,-44.640,33.640,-17.155,27.488,0,-49.284,43.234,-13.878,45.105,34.581,-8.475,20.624,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.850,-38.651,35.628,-29.321,56.157,0,-41.467,43.234,-27.798,-44.643,33.635,-17.128,27.459,0,-49.284,43.234,-13.878,45.096,34.583,-8.477,20.618,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.900,-38.635,35.643,-29.324,56.142,0,-41.467,43.234,-27.798,-44.647,33.632,-17.101,27.430,0,-49.284,43.234,-13.878,45.088,34.585,-8.479,20.611,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183.950,-38.617,35.658,-29.327,56.128,0,-41.467,43.234,-27.798,-44.653,33.630,-17.074,27.401,0,-49.284,43.234,-13.878,45.080,34.587,-8.480,20.604,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.000,-38.599,35.672,-29.331,56.114,0,-41.467,43.234,-27.798,-44.661,33.628,-17.047,27.372,0,-49.284,43.234,-13.878,45.072,34.589,-8.481,20.597,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.050,-38.580,35.686,-29.335,56.100,0,-41.467,43.234,-27.798,-44.670,33.628,-17.019,27.343,0,-49.284,43.234,-13.878,45.065,34.591,-8.482,20.590,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.100,-38.561,35.700,-29.340,56.086,0,-41.467,43.234,-27.798,-44.680,33.628,-16.991,27.314,0,-49.284,43.234,-13.878,45.058,34.594,-8.482,20.582,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.150,-38.541,35.713,-29.345,56.072,0,-41.467,43.234,-27.798,-44.692,33.630,-16.964,27.285,0,-49.284,43.234,-13.878,45.051,34.596,-8.482,20.574,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.200,-38.521,35.726,-29.350,56.059,0,-41.467,43.234,-27.798,-44.705,33.633,-16.936,27.257,0,-49.284,43.234,-13.878,45.045,34.598,-8.481,20.566,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.250,-38.500,35.738,-29.356,56.046,0,-41.467,43.234,-27.798,-44.720,33.636,-16.909,27.228,0,-49.284,43.234,-13.878,45.039,34.601,-8.481,20.557,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.300,-38.479,35.750,-29.363,56.034,0,-41.467,43.234,-27.798,-44.736,33.641,-16.881,27.199,0,-49.284,43.234,-13.878,45.033,34.603,-8.480,20.549,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.350,-38.457,35.762,-29.369,56.022,0,-41.467,43.234,-27.798,-44.754,33.646,-16.854,27.171,0,-49.284,43.234,-13.878,45.028,34.606,-8.478,20.540,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.400,-38.435,35.772,-29.376,56.010,0,-41.467,43.234,-27.798,-44.773,33.653,-16.827,27.142,0,-49.284,43.234,-13.878,45.023,34.608,-8.476,20.532,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.450,-38.413,35.783,-29.384,55.998,0,-41.467,43.234,-27.798,-44.793,33.661,-16.801,27.114,0,-49.284,43.234,-13.878,45.019,34.610,-8.474,20.523,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.500,-38.390,35.793,-29.391,55.986,0,-41.467,43.234,-27.798,-44.815,33.669,-16.774,27.086,0,-49.284,43.234,-13.878,45.015,34.613,-8.471,20.514,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.550,-38.367,35.802,-29.399,55.975,0,-41.467,43.234,-27.798,-44.838,33.678,-16.748,27.057,0,-49.284,43.234,-13.878,45.012,34.615,-8.469,20.505,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.600,-38.344,35.811,-29.407,55.964,0,-41.467,43.234,-27.798,-44.862,33.689,-16.723,27.029,0,-49.284,43.234,-13.878,45.009,34.617,-8.465,20.496,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.650,-38.321,35.819,-29.416,55.953,0,-41.467,43.234,-27.798,-44.887,33.700,-16.698,27.002,0,-49.284,43.234,-13.878,45.006,34.620,-8.462,20.487,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.700,-38.298,35.826,-29.425,55.942,0,-41.467,43.234,-27.798,-44.914,33.712,-16.674,26.974,0,-49.284,43.234,-13.878,45.004,34.622,-8.458,20.478,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.750,-38.275,35.833,-29.434,55.932,0,-41.467,43.234,-27.798,-44.941,33.725,-16.650,26.946,0,-49.284,43.234,-13.878,45.003,34.625,-8.454,20.469,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.800,-38.252,35.839,-29.443,55.921,0,-41.467,43.234,-27.798,-44.970,33.739,-16.626,26.919,0,-49.284,43.234,-13.878,45.001,34.627,-8.449,20.460,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.850,-38.229,35.845,-29.452,55.910,0,-41.467,43.234,-27.798,-45.000,33.754,-16.604,26.892,0,-49.284,43.234,-13.878,45.001,34.629,-8.444,20.452,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.900,-38.205,35.850,-29.462,55.900,0,-41.467,43.234,-27.798,-45.031,33.770,-16.582,26.866,0,-49.284,43.234,-13.878,45.000,34.631,-8.439,20.443,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.950,-38.182,35.854,-29.472,55.889,0,-41.467,43.234,-27.798,-45.062,33.786,-16.560,26.839,0,-49.284,43.234,-13.878,45.001,34.634,-8.434,20.435,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.000,-38.160,35.858,-29.481,55.879,0,-41.467,43.234,-27.798,-45.095,33.803,-16.539,26.813,0,-49.284,43.234,-13.878,45.001,34.636,-8.428,20.426,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.050,-38.137,35.861,-29.491,55.868,0,-41.467,43.234,-27.798,-45.128,33.821,-16.519,26.787,0,-49.284,43.234,-13.878,45.003,34.638,-8.422,20.418,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.100,-38.115,35.863,-29.502,55.857,0,-41.467,43.234,-27.798,-45.163,33.840,-16.500,26.762,0,-49.284,43.234,-13.878,45.004,34.640,-8.416,20.410,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.150,-38.093,35.864,-29.512,55.846,0,-41.467,43.234,-27.798,-45.197,33.860,-16.481,26.737,0,-49.284,43.234,-13.878,45.006,34.643,-8.410,20.402,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.200,-38.071,35.865,-29.522,55.835,0,-41.467,43.234,-27.798,-45.233,33.880,-16.464,26.713,0,-49.284,43.234,-13.878,45.009,34.645,-8.403,20.395,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.250,-38.049,35.865,-29.532,55.823,0,-41.467,43.234,-27.798,-45.269,33.901,-16.447,26.689,0,-49.284,43.234,-13.878,45.011,34.647,-8.396,20.387,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.300,-38.028,35.865,-29.542,55.812,0,-41.467,43.234,-27.798,-45.306,33.922,-16.430,26.665,0,-49.284,43.234,-13.878,45.015,34.649,-8.389,20.380,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.350,-38.008,35.864,-29.553,55.800,0,-41.467,43.234,-27.798,-45.344,33.944,-16.415,26.643,0,-49.284,43.234,-13.878,45.018,34.651,-8.382,20.373,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.400,-37.988,35.862,-29.563,55.787,0,-41.467,43.234,-27.798,-45.382,33.967,-16.400,26.620,0,-49.284,43.234,-13.878,45.022,34.653,-8.375,20.367,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.450,-37.968,35.859,-29.573,55.775,0,-41.467,43.234,-27.798,-45.420,33.990,-16.386,26.599,0,-49.284,43.234,-13.878,45.027,34.655,-8.367,20.360,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.500,-37.949,35.856,-29.584,55.762,0,-41.467,43.234,-27.798,-45.458,34.014,-16.372,26.578,0,-49.284,43.234,-13.878,45.031,34.657,-8.360,20.354,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.550,-37.931,35.852,-29.594,55.749,0,-41.467,43.234,-27.798,-45.497,34.039,-16.360,26.557,0,-49.284,43.234,-13.878,45.037,34.659,-8.352,20.349,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.600,-37.913,35.848,-29.604,55.736,0,-41.467,43.234,-27.798,-45.536,34.064,-16.348,26.537,0,-49.284,43.234,-13.878,45.042,34.661,-8.344,20.343,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.650,-37.896,35.842,-29.614,55.722,0,-41.467,43.234,-27.798,-45.576,34.089,-16.337,26.518,0,-49.284,43.234,-13.878,45.048,34.663,-8.337,20.338,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.700,-37.879,35.836,-29.623,55.708,0,-41.467,43.234,-27.798,-45.615,34.115,-16.326,26.500,0,-49.284,43.234,-13.878,45.054,34.666,-8.329,20.333,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.750,-37.863,35.830,-29.633,55.694,0,-41.467,43.234,-27.798,-45.654,34.141,-16.316,26.483,0,-49.284,43.234,-13.878,45.060,34.668,-8.321,20.329,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.800,-37.848,35.823,-29.643,55.679,0,-41.467,43.234,-27.798,-45.694,34.167,-16.307,26.466,0,-49.284,43.234,-13.878,45.066,34.670,-8.313,20.325,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.850,-37.834,35.815,-29.652,55.664,0,-41.467,43.234,-27.798,-45.733,34.194,-16.299,26.450,0,-49.284,43.234,-13.878,45.073,34.672,-8.306,20.321,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.900,-37.820,35.807,-29.661,55.649,0,-41.467,43.234,-27.798,-45.772,34.222,-16.291,26.434,0,-49.284,43.234,-13.878,45.080,34.674,-8.298,20.317,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.950,-37.807,35.798,-29.670,55.634,0,-41.467,43.234,-27.798,-45.811,34.249,-16.284,26.420,0,-49.284,43.234,-13.878,45.087,34.676,-8.290,20.314,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.000,-37.795,35.788,-29.679,55.619,0,-41.467,43.234,-27.798,-45.849,34.277,-16.278,26.406,0,-49.284,43.234,-13.878,45.094,34.678,-8.283,20.310,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.050,-37.784,35.778,-29.687,55.603,0,-41.467,43.234,-27.798,-45.888,34.305,-16.272,26.393,0,-49.284,43.234,-13.878,45.102,34.680,-8.276,20.307,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.100,-37.774,35.768,-29.695,55.587,0,-41.467,43.234,-27.798,-45.925,34.333,-16.267,26.380,0,-49.284,43.234,-13.878,45.109,34.682,-8.268,20.303,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.150,-37.765,35.756,-29.703,55.571,0,-41.467,43.234,-27.798,-45.963,34.362,-16.262,26.368,0,-49.284,43.234,-13.878,45.117,34.684,-8.261,20.300,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.200,-37.756,35.745,-29.711,55.555,0,-41.467,43.234,-27.798,-46.000,34.391,-16.258,26.357,0,-49.284,43.234,-13.878,45.125,34.686,-8.255,20.297,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.250,-37.748,35.733,-29.718,55.539,0,-41.467,43.234,-27.798,-46.036,34.419,-16.254,26.346,0,-49.284,43.234,-13.878,45.132,34.689,-8.248,20.293,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.300,-37.742,35.720,-29.725,55.523,0,-41.467,43.234,-27.798,-46.071,34.448,-16.251,26.335,0,-49.284,43.234,-13.878,45.140,34.691,-8.242,20.289,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.350,-37.736,35.707,-29.732,55.506,0,-41.467,43.234,-27.798,-46.106,34.477,-16.248,26.325,0,-49.284,43.234,-13.878,45.148,34.693,-8.235,20.285,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.400,-37.731,35.694,-29.739,55.490,0,-41.467,43.234,-27.798,-46.140,34.506,-16.246,26.315,0,-49.284,43.234,-13.878,45.156,34.695,-8.229,20.281,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.450,-37.727,35.680,-29.745,55.473,0,-41.467,43.234,-27.798,-46.174,34.535,-16.244,26.289,0,-49.284,43.234,-13.878,45.164,34.698,-8.224,20.276,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.500,-37.724,35.666,-29.751,55.456,0,-41.467,43.234,-27.798,-46.206,34.563,-16.244,26.262,0,-49.284,43.234,-13.878,45.171,34.700,-8.218,20.271,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.550,-37.722,35.651,-29.756,55.440,0,-41.467,43.234,-27.798,-46.237,34.591,-16.245,26.235,0,-49.284,43.234,-13.878,45.179,34.702,-8.213,20.266,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.600,-37.721,35.636,-29.761,55.423,0,-41.467,43.234,-27.798,-46.266,34.617,-16.247,26.207,0,-49.284,43.234,-13.878,45.187,34.705,-8.209,20.261,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.650,-37.721,35.621,-29.766,55.406,0,-41.467,43.234,-27.798,-46.294,34.643,-16.251,26.179,0,-49.284,43.234,-13.878,45.194,34.707,-8.204,20.255,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.700,-37.722,35.606,-29.770,55.390,0,-41.467,43.234,-27.798,-46.321,34.667,-16.257,26.150,0,-49.284,43.234,-13.878,45.202,34.710,-8.200,20.249,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.750,-37.724,35.590,-29.774,55.373,0,-41.467,43.234,-27.798,-46.347,34.691,-16.263,26.120,0,-49.284,43.234,-13.878,45.209,34.712,-8.196,20.243,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.800,-37.726,35.574,-29.778,55.357,0,-41.467,43.234,-27.798,-46.371,34.714,-16.271,26.090,0,-49.284,43.234,-13.878,45.216,34.715,-8.193,20.237,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.850,-37.730,35.559,-29.781,55.340,0,-41.467,43.234,-27.798,-46.393,34.735,-16.281,26.059,0,-49.284,43.234,-13.878,45.223,34.717,-8.190,20.230,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.900,-37.735,35.542,-29.784,55.324,0,-41.467,43.234,-27.798,-46.414,34.756,-16.291,26.028,0,-49.284,43.234,-13.878,45.230,34.720,-8.187,20.223,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.950,-37.740,35.526,-29.786,55.308,0,-41.467,43.234,-27.798,-46.433,34.776,-16.303,25.996,0,-49.284,43.234,-13.878,45.236,34.723,-8.185,20.216,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.000,-37.747,35.510,-29.789,55.292,0,-41.467,43.234,-27.798,-46.451,34.795,-16.316,25.964,0,-49.284,43.234,-13.878,45.243,34.726,-8.183,20.209,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.050,-37.754,35.494,-29.790,55.276,0,-41.467,43.234,-27.798,-46.467,34.812,-16.330,25.931,0,-49.284,43.234,-13.878,45.249,34.728,-8.182,20.202,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.100,-37.763,35.477,-29.792,55.260,0,-41.467,43.234,-27.798,-46.482,34.829,-16.345,25.898,0,-49.284,43.234,-13.878,45.254,34.731,-8.181,20.194,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.150,-37.772,35.461,-29.792,55.244,0,-41.467,43.234,-27.798,-46.495,34.844,-16.362,25.864,0,-49.284,43.234,-13.878,45.260,34.734,-8.180,20.186,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.200,-37.782,35.445,-29.793,55.229,0,-41.467,43.234,-27.798,-46.506,34.858,-16.379,25.830,0,-49.284,43.234,-13.878,45.265,34.737,-8.180,20.178,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.250,-37.793,35.429,-29.793,55.213,0,-41.467,43.234,-27.798,-46.516,34.871,-16.398,25.796,0,-49.284,43.234,-13.878,45.271,34.740,-8.180,20.170,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.300,-37.805,35.413,-29.793,55.198,0,-41.467,43.234,-27.798,-46.524,34.883,-16.417,25.761,0,-49.284,43.234,-13.878,45.275,34.743,-8.180,20.162,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.350,-37.818,35.397,-29.792,55.183,0,-41.467,43.234,-27.798,-46.530,34.893,-16.437,25.726,0,-49.284,43.234,-13.878,45.280,34.745,-8.181,20.154,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.400,-37.831,35.381,-29.791,55.169,0,-41.467,43.234,-27.798,-46.534,34.903,-16.458,25.691,0,-49.284,43.234,-13.878,45.284,34.748,-8.183,20.146,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.450,-37.846,35.366,-29.790,55.154,0,-41.467,43.234,-27.798,-46.537,34.911,-16.480,25.655,0,-49.284,43.234,-13.878,45.288,34.751,-8.185,20.138,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.500,-37.861,35.351,-29.788,55.140,0,-41.467,43.234,-27.798,-46.538,34.918,-16.503,25.619,0,-49.284,43.234,-13.878,45.292,34.754,-8.187,20.130,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.550,-37.876,35.336,-29.786,55.126,0,-41.467,43.234,-27.798,-46.537,34.923,-16.527,25.583,0,-49.284,43.234,-13.878,45.295,34.757,-8.190,20.121,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.600,-37.893,35.321,-29.783,55.112,0,-41.467,43.234,-27.798,-46.534,34.927,-16.551,25.546,0,-49.284,43.234,-13.878,45.298,34.760,-8.193,20.113,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.650,-37.910,35.307,-29.780,55.098,0,-41.467,43.234,-27.798,-46.529,34.930,-16.576,25.510,0,-49.284,43.234,-13.878,45.300,34.763,-8.196,20.105,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.700,-37.927,35.293,-29.777,55.085,0,-41.467,43.234,-27.798,-46.523,34.932,-16.601,25.473,0,-49.284,43.234,-13.878,45.303,34.766,-8.200,20.097,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.750,-37.946,35.280,-29.774,55.072,0,-41.467,43.234,-27.798,-46.515,34.932,-16.627,25.436,0,-49.284,43.234,-13.878,45.305,34.769,-8.204,20.089,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.800,-37.964,35.267,-29.770,55.059,0,-41.467,43.234,-27.798,-46.505,34.931,-16.654,25.399,0,-49.284,43.234,-13.878,45.306,34.772,-8.209,20.081,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.850,-37.984,35.254,-29.766,55.046,0,-41.467,43.234,-27.798,-46.493,34.929,-16.681,25.362,0,-49.284,43.234,-13.878,45.308,34.775,-8.214,20.073,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.900,-38.004,35.242,-29.761,55.034,0,-41.467,43.234,-27.798,-46.480,34.925,-16.708,25.325,0,-49.284,43.234,-13.878,45.309,34.778,-8.219,20.066,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187.950,-38.024,35.230,-29.757,55.022,0,-41.467,43.234,-27.798,-46.464,34.919,-16.736,25.288,0,-49.284,43.234,-13.878,45.309,34.781,-8.225,20.059,0,41.878,42.808,-5.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
